,wind_speed_10m_ms,wind_dir_10m_deg,wind_speed_100m_ms,wind_dir_100m_deg
2010-11-21 15:00:00,8.636085,314.36154,9.80385,314.3729
2010-11-21 18:00:00,8.97524,315.86252,10.375724,315.82147
2010-11-21 21:00:00,9.18015,312.52176,10.653599,312.53482
2010-11-22 00:00:00,7.7865605,316.762,8.894983,316.43066
2010-11-22 03:00:00,6.653511,319.6228,7.5662403,319.16898
2010-11-22 06:00:00,5.4475737,328.71384,6.071367,327.70786
2010-11-22 09:00:00,3.6372013,336.97876,4.0749955,336.04572
2010-11-22 12:00:00,2.7149744,309.47977,2.864017,309.66577
2010-11-22 15:00:00,1.6946585,275.9839,1.7417655,276.4268
2010-11-22 18:00:00,1.7175709,228.27351,1.8871132,229.03827
2010-11-22 21:00:00,2.963734,183.70645,3.2482684,186.13835
2010-11-23 00:00:00,4.6778684,179.56604,5.2018127,181.69977
2010-11-23 03:00:00,6.0417886,159.77124,7.006724,161.93747
2010-11-23 06:00:00,7.886347,146.25848,9.6540165,149.73665
2010-11-23 09:00:00,6.7918754,177.94104,8.622625,185.12979
2010-11-23 12:00:00,5.328002,264.0234,6.791454,267.51447
2010-11-23 15:00:00,5.1165004,257.5652,6.937724,260.34988
2010-11-23 18:00:00,3.6950803,251.24901,5.1871014,257.44492
2010-11-23 21:00:00,2.4803336,241.87103,3.620833,257.89886
2010-11-24 00:00:00,2.5894663,180.10162,3.3798254,205.28516
2010-11-24 03:00:00,3.6048632,188.59033,5.003695,205.16708
2010-11-24 06:00:00,3.4742506,211.83235,4.9043627,223.84933
2010-11-24 09:00:00,3.0737815,215.56125,4.315109,231.1377
2010-11-24 12:00:00,2.5392756,283.35608,3.096653,285.2962
2010-11-24 15:00:00,4.7523623,344.28293,5.2741704,345.10968
2010-11-24 18:00:00,5.972055,3.4016724,6.7795243,3.7373657
2010-11-24 21:00:00,5.382616,9.236877,6.0593734,10.319122
2010-11-25 00:00:00,4.334346,9.391876,4.849041,10.311707
2010-11-25 03:00:00,3.8570948,3.642212,4.1933956,3.1505432
2010-11-25 06:00:00,3.6881163,11.577148,4.064083,10.348785
2010-11-25 09:00:00,1.9317076,30.689514,2.0873692,27.994934
2010-11-25 12:00:00,2.7450905,16.559143,2.886413,17.156158
2010-11-25 15:00:00,3.1480644,354.32117,3.3073924,356.5393
2010-11-25 18:00:00,4.3893895,17.027588,4.896845,17.752625
2010-11-25 21:00:00,4.429892,30.880432,4.9993677,30.691345
2010-11-26 00:00:00,5.6912355,54.992493,6.6041665,55.01599
2010-11-26 03:00:00,5.625088,62.46942,6.411075,63.081238
2010-11-26 06:00:00,5.488283,74.454895,6.252207,75.374146
2010-11-26 09:00:00,5.800173,83.17944,6.7120676,85.56348
2010-11-26 12:00:00,5.2599287,95.981384,5.9096117,97.520325
2010-11-26 15:00:00,5.35583,83.62897,6.0289955,85.138794
2010-11-26 18:00:00,6.7620273,77.369446,7.873484,78.39032
2010-11-26 21:00:00,6.557072,73.89606,7.6961746,75.83084
2010-11-27 00:00:00,8.316135,52.628906,9.75399,54.09204
2010-11-27 03:00:00,8.554643,48.941742,10.044614,49.77484
2010-11-27 06:00:00,8.055391,43.62494,9.363666,45.050293
2010-11-27 09:00:00,8.252001,39.87793,9.524986,41.10144
2010-11-27 12:00:00,8.700576,21.579895,9.969321,22.305817
2010-11-27 15:00:00,8.960588,4.000885,10.204898,4.565613
2010-11-27 18:00:00,9.989177,2.1958313,11.617923,2.44339
2010-11-27 21:00:00,9.147623,0.20013428,10.562939,359.87122
2010-11-28 00:00:00,7.3867273,359.30548,8.453163,358.31165
2010-11-28 03:00:00,7.287572,342.00467,8.212716,341.00912
2010-11-28 06:00:00,5.7589464,329.0405,6.331324,328.17572
2010-11-28 09:00:00,4.4723153,337.6101,4.889511,336.95444
2010-11-28 12:00:00,1.3686479,356.08124,1.4144397,354.5196
2010-11-28 15:00:00,0.6776636,317.33508,0.67028946,314.7279
2010-11-28 18:00:00,1.4537109,142.06052,1.5096527,145.57959
2010-11-28 21:00:00,3.399632,146.5899,3.7159023,148.59177
2010-11-29 00:00:00,4.688991,104.52945,5.326334,108.09383
2010-11-29 03:00:00,4.559983,118.52345,5.30992,121.35033
2010-11-29 06:00:00,5.189507,103.59105,5.9392433,105.32497
2010-11-29 09:00:00,7.178473,95.23511,8.319272,96.70485
2010-11-29 12:00:00,5.789131,136.02393,6.4432335,136.20976
2010-11-29 15:00:00,4.5526576,233.90318,4.93898,233.81027
2010-11-29 18:00:00,4.867554,266.4911,5.518081,266.13852
2010-11-29 21:00:00,5.8817334,271.6574,6.633825,271.52182
2010-11-30 00:00:00,5.931643,222.77382,6.602229,223.68506
2010-11-30 03:00:00,9.375967,238.8746,10.90653,238.57204
2010-11-30 06:00:00,7.8041677,259.46036,8.93628,260.04248
2010-11-30 09:00:00,6.8991427,278.56305,7.7060213,278.9024
2010-11-30 12:00:00,8.138008,273.48007,9.054698,273.53293
2010-11-30 15:00:00,9.628306,277.43808,10.83484,277.65076
2010-11-30 18:00:00,9.996747,270.19495,11.4370575,270.26456
2010-11-30 21:00:00,10.771874,258.61435,12.351905,258.62186
2010-12-01 00:00:00,7.611065,267.6465,8.562656,267.89337
2010-12-01 03:00:00,9.465163,250.14424,10.851326,250.05739
2010-12-01 06:00:00,10.249591,295.55304,11.720791,295.99747
2010-12-01 09:00:00,8.75814,290.76178,9.917359,290.9574
2010-12-01 12:00:00,8.283888,254.69626,9.264487,255.43605
2010-12-01 15:00:00,7.69378,277.55972,8.641091,278.3823
2010-12-01 18:00:00,6.500696,299.93903,7.286289,300.07275
2010-12-01 21:00:00,4.2207727,297.52884,4.6072435,298.9259
2010-12-02 00:00:00,5.4333086,342.91684,6.0303965,343.38385
2010-12-02 03:00:00,5.8311176,10.265411,6.530346,9.64679
2010-12-02 06:00:00,7.5995526,339.19495,8.586964,338.47632
2010-12-02 09:00:00,7.6378474,343.46216,8.730997,343.35938
2010-12-02 12:00:00,6.838586,338.40997,7.529505,338.20636
2010-12-02 15:00:00,5.7885165,331.84576,6.3193197,331.66107
2010-12-02 18:00:00,5.5190372,320.47653,6.124862,319.62054
2010-12-02 21:00:00,6.148153,297.89166,6.862494,297.18646
2010-12-03 00:00:00,9.2598915,293.53043,10.658426,293.47144
2010-12-03 03:00:00,10.766882,333.996,12.58946,334.3312
2010-12-03 06:00:00,7.4309483,29.35431,8.437228,28.471313
2010-12-03 09:00:00,5.8642936,24.229492,6.5623546,23.201324
2010-12-03 12:00:00,5.165899,57.142303,5.541272,57.39795
2010-12-03 15:00:00,4.493542,42.345093,4.805046,43.249603
2010-12-03 18:00:00,4.5271726,53.386658,4.891585,53.912964
2010-12-03 21:00:00,5.9819727,85.32092,6.7005663,85.25134
2010-12-04 00:00:00,6.6513524,98.193054,7.6729445,98.62302
2010-12-04 03:00:00,5.609804,108.176865,6.4430676,109.55646
2010-12-04 06:00:00,7.128468,108.87837,8.300185,110.254715
2010-12-04 09:00:00,7.7024245,116.96916,9.117879,118.56496
2010-12-04 12:00:00,7.8856926,130.1351,9.030103,131.8394
2010-12-04 15:00:00,12.002715,142.25793,14.5882435,142.45932
2010-12-04 18:00:00,10.807135,139.72418,13.536039,140.50533
2010-12-04 21:00:00,12.37365,147.60147,16.037697,148.63617
2010-12-05 00:00:00,11.108646,153.20699,16.30676,156.50598
2010-12-05 03:00:00,12.83196,173.34033,17.090876,175.41486
2010-12-05 06:00:00,12.751375,181.84053,17.031324,184.06497
2010-12-05 09:00:00,13.012643,175.76404,17.546268,178.19714
2010-12-05 12:00:00,12.644141,178.98741,17.128529,182.26918
2010-12-05 15:00:00,13.47271,188.64977,18.166317,191.09644
2010-12-05 18:00:00,12.328138,207.43185,16.459358,209.04929
2010-12-05 21:00:00,13.774263,204.06245,18.192814,205.46484
2010-12-06 00:00:00,14.082932,220.28824,18.64967,221.21767
2010-12-06 03:00:00,12.517136,220.52608,16.505463,221.34203
2010-12-06 06:00:00,10.019843,225.5772,13.231079,227.61868
2010-12-06 09:00:00,6.925264,222.13611,9.238655,225.77884
2010-12-06 12:00:00,7.083952,197.7983,9.634816,200.72845
2010-12-06 15:00:00,10.43256,183.5626,13.364731,184.80952
2010-12-06 18:00:00,10.160735,199.08258,13.632111,202.18153
2010-12-06 21:00:00,10.102938,217.944,13.345358,219.80684
2010-12-07 00:00:00,10.991014,211.90517,14.370669,212.2433
2010-12-07 03:00:00,9.196411,212.16739,12.091387,214.03296
2010-12-07 06:00:00,11.243255,208.30281,14.407786,209.53226
2010-12-07 09:00:00,10.278633,204.11475,12.978686,205.69537
2010-12-07 12:00:00,9.574522,204.45346,12.914388,208.2316
2010-12-07 15:00:00,13.503748,204.3074,17.620253,205.58093
2010-12-07 18:00:00,14.584733,205.66486,19.087368,206.87685
2010-12-07 21:00:00,14.665676,219.50745,18.794748,220.44202
2010-12-08 00:00:00,11.04907,228.85065,14.190283,230.19981
2010-12-08 03:00:00,7.865294,223.47148,10.821079,225.50623
2010-12-08 06:00:00,6.1950636,221.99548,8.2383795,224.02873
2010-12-08 09:00:00,4.829753,204.34079,6.146705,207.47781
2010-12-08 12:00:00,3.0395186,223.9167,3.244483,225.2496
2010-12-08 15:00:00,4.350033,168.43304,4.8173127,167.39655
2010-12-08 18:00:00,5.883511,204.42015,6.853507,204.47028
2010-12-08 21:00:00,3.1483297,203.51743,4.0743527,204.29477
2010-12-09 00:00:00,4.78283,171.46591,6.9156117,180.48926
2010-12-09 03:00:00,4.831493,178.5193,6.864565,184.63327
2010-12-09 06:00:00,5.4605126,126.40579,7.6349034,133.77264
2010-12-09 09:00:00,7.7496676,143.92114,10.499944,147.19104
2010-12-09 12:00:00,6.680644,145.51707,9.568968,147.20029
2010-12-09 15:00:00,6.0210896,141.1733,8.7449465,141.10542
2010-12-09 18:00:00,7.7649336,130.27594,11.369287,132.75883
2010-12-09 21:00:00,7.6343813,132.63841,11.388122,136.5511
2010-12-10 00:00:00,7.2304034,129.01845,10.84762,134.22908
2010-12-10 03:00:00,7.5510755,121.092514,11.253127,127.1393
2010-12-10 06:00:00,7.2085776,117.98691,10.623125,121.39505
2010-12-10 09:00:00,8.259261,130.25275,12.061435,131.76472
2010-12-10 12:00:00,10.19046,137.27928,14.379203,137.9255
2010-12-10 15:00:00,9.769325,124.59384,13.551882,126.604675
2010-12-10 18:00:00,10.928919,116.73439,15.233281,118.152756
2010-12-10 21:00:00,11.548368,119.21443,15.886379,120.61624
2010-12-11 00:00:00,10.025188,129.53491,15.184059,129.5377
2010-12-11 03:00:00,8.930019,140.60573,13.189132,141.34538
2010-12-11 06:00:00,8.054203,140.7904,11.518621,142.28036
2010-12-11 09:00:00,8.101211,139.1245,11.515439,141.26639
2010-12-11 12:00:00,7.185224,143.07098,9.586798,142.98636
2010-12-11 15:00:00,4.254911,175.28198,5.9582343,167.95636
2010-12-11 18:00:00,3.6490762,159.9576,5.1658416,158.41495
2010-12-11 21:00:00,4.381374,140.48761,6.223579,146.20193
2010-12-12 00:00:00,3.5663297,127.86691,5.024736,137.40756
2010-12-12 03:00:00,3.2512486,131.11377,4.2656198,145.6026
2010-12-12 06:00:00,2.4250493,140.88657,3.0847318,159.41473
2010-12-12 09:00:00,3.4188051,139.90703,4.2133775,155.1034
2010-12-12 12:00:00,3.4457047,114.0777,3.8559608,115.81897
2010-12-12 15:00:00,2.2814577,112.10037,2.5349333,112.744385
2010-12-12 18:00:00,1.2679204,80.35144,1.9448285,102.36441
2010-12-12 21:00:00,2.197348,169.16675,3.5163195,179.19914
2010-12-13 00:00:00,3.9165921,214.63882,4.5030847,215.6825
2010-12-13 03:00:00,0.087058656,210.28174,0.6469162,261.0578
2010-12-13 06:00:00,1.946934,65.87866,2.1637218,47.79077
2010-12-13 09:00:00,2.3029628,81.22406,2.247365,83.072235
2010-12-13 12:00:00,0.8888804,33.312256,0.7471998,34.137238
2010-12-13 15:00:00,3.4253483,353.87704,3.5900874,355.24734
2010-12-13 18:00:00,4.4715633,349.09027,4.9280777,349.37762
2010-12-13 21:00:00,4.3138037,11.160553,4.8377786,10.867157
2010-12-14 00:00:00,3.0736306,15.837433,3.618915,13.300049
2010-12-14 03:00:00,3.6617162,28.511719,4.8368807,20.968445
2010-12-14 06:00:00,3.493847,41.0011,3.7360399,32.297913
2010-12-14 09:00:00,3.8030195,21.955383,3.9506164,15.459564
2010-12-14 12:00:00,4.0997,21.523651,4.3584075,20.940582
2010-12-14 15:00:00,5.0677276,24.051025,5.5413947,24.985992
2010-12-14 18:00:00,4.59665,21.002869,5.253462,22.0997
2010-12-14 21:00:00,4.8607054,36.726654,5.9093432,36.91617
2010-12-15 00:00:00,4.5046444,35.431824,5.4232287,35.8591
2010-12-15 03:00:00,4.9487677,39.322205,5.859067,39.39154
2010-12-15 06:00:00,5.875789,44.481384,6.898333,44.781677
2010-12-15 09:00:00,6.899633,59.71826,8.114267,60.66565
2010-12-15 12:00:00,6.7433586,68.469604,7.663105,69.683716
2010-12-15 15:00:00,5.074651,70.73648,5.728361,72.399475
2010-12-15 18:00:00,5.6450763,62.937622,6.5031276,64.44638
2010-12-15 21:00:00,7.6913986,64.30261,9.077678,65.11627
2010-12-16 00:00:00,8.060916,70.00824,9.48787,70.89111
2010-12-16 03:00:00,9.302768,70.389465,11.018361,71.25427
2010-12-16 06:00:00,9.36981,74.12634,11.15423,74.565735
2010-12-16 09:00:00,8.732401,77.03345,10.24062,77.90369
2010-12-16 12:00:00,7.7267933,78.63049,8.644645,79.830505
2010-12-16 15:00:00,6.8946767,75.55121,7.6819305,76.43634
2010-12-16 18:00:00,9.250398,70.92798,10.894743,71.64929
2010-12-16 21:00:00,9.242994,77.41803,11.111033,78.1756
2010-12-17 00:00:00,8.767625,90.02095,10.471133,90.68617
2010-12-17 03:00:00,7.2569103,87.26962,8.472543,89.29883
2010-12-17 06:00:00,7.805689,78.82184,9.083399,80.61755
2010-12-17 09:00:00,8.108477,83.58026,9.550597,84.86511
2010-12-17 12:00:00,6.6027403,90.828125,7.4858203,92.12291
2010-12-17 15:00:00,5.5176754,84.87546,6.269384,85.6781
2010-12-17 18:00:00,6.823444,90.841446,8.0284195,92.64964
2010-12-17 21:00:00,5.9270077,93.90839,6.7865133,96.7072
2010-12-18 00:00:00,7.09344,84.50067,8.319274,86.70026
2010-12-18 03:00:00,6.710263,110.10707,8.060325,114.26967
2010-12-18 06:00:00,6.09278,121.54616,7.556779,130.47029
2010-12-18 09:00:00,6.846682,94.7005,8.385021,98.4751
2010-12-18 12:00:00,6.2069907,99.065674,7.264161,105.053665
2010-12-18 15:00:00,4.5519905,157.36188,5.746034,165.1022
2010-12-18 18:00:00,4.4827394,180.96681,5.9466057,186.00821
2010-12-18 21:00:00,3.029216,164.69067,3.4499636,171.65863
2010-12-19 00:00:00,6.1847143,352.7345,7.6408734,356.062
2010-12-19 03:00:00,11.714955,344.27936,13.802723,344.56808
2010-12-19 06:00:00,10.231829,338.53162,11.814664,338.63098
2010-12-19 09:00:00,8.350382,328.81805,9.390279,328.62747
2010-12-19 12:00:00,6.199886,305.4322,6.739403,305.74527
2010-12-19 15:00:00,4.9154887,286.73978,5.400935,286.46103
2010-12-19 18:00:00,3.6839335,259.13828,4.072998,259.75723
2010-12-19 21:00:00,3.4964466,220.44098,3.8535228,222.74
2010-12-20 00:00:00,4.0651026,197.74457,4.6824875,199.07138
2010-12-20 03:00:00,4.13863,191.2745,4.7715797,193.57204
2010-12-20 06:00:00,4.941386,146.43835,6.05745,154.0217
2010-12-20 09:00:00,7.633874,129.36673,9.628069,134.03055
2010-12-20 12:00:00,9.605809,146.3476,11.817204,147.1618
2010-12-20 15:00:00,9.357478,167.65805,13.125758,172.17459
2010-12-20 18:00:00,10.488523,188.6474,13.68731,190.9896
2010-12-20 21:00:00,12.425558,213.76627,16.225075,214.4591
2010-12-21 00:00:00,10.95915,208.24854,15.602004,210.7649
2010-12-21 03:00:00,8.854908,240.6639,12.382251,244.86676
2010-12-21 06:00:00,11.344412,244.27472,14.57049,245.28467
2010-12-21 09:00:00,9.976827,240.10828,12.299801,240.99059
2010-12-21 12:00:00,9.515121,235.24063,12.399649,236.47649
2010-12-21 15:00:00,10.064462,219.94052,12.949627,221.46085
2010-12-21 18:00:00,12.282095,198.35342,15.456817,199.14877
2010-12-21 21:00:00,10.447857,218.98607,12.536681,219.80957
2010-12-22 00:00:00,10.940771,218.64832,12.993719,219.21437
2010-12-22 03:00:00,10.165678,214.46881,11.980347,214.7385
2010-12-22 06:00:00,5.7819576,196.29276,6.467704,197.18784
2010-12-22 09:00:00,3.4931605,259.95422,3.9819546,260.7953
2010-12-22 12:00:00,6.7145486,242.90704,7.464016,243.36235
2010-12-22 15:00:00,6.9862294,253.62463,7.8835654,254.0977
2010-12-22 18:00:00,10.870067,295.81473,12.72966,296.3139
2010-12-22 21:00:00,12.547781,306.47232,15.101043,306.9202
2010-12-23 00:00:00,16.209806,322.93033,20.080374,323.44772
2010-12-23 03:00:00,16.080654,325.93677,19.577135,326.19125
2010-12-23 06:00:00,14.98858,329.4777,17.840061,329.70825
2010-12-23 09:00:00,13.027434,326.353,15.163522,326.59177
2010-12-23 12:00:00,11.158344,322.83344,12.734975,322.96753
2010-12-23 15:00:00,10.718732,322.00024,12.189871,322.08856
2010-12-23 18:00:00,10.431343,336.65256,11.969396,336.57446
2010-12-23 21:00:00,7.887108,350.161,8.917171,349.68567
2010-12-24 00:00:00,5.2824993,9.312683,5.835668,7.112976
2010-12-24 03:00:00,4.150756,355.9036,4.580104,353.57767
2010-12-24 06:00:00,3.8662453,350.99316,4.2026935,347.22144
2010-12-24 09:00:00,2.9607127,29.26767,3.1861603,24.894928
2010-12-24 12:00:00,2.608588,118.208145,2.6351395,119.33478
2010-12-24 15:00:00,2.494058,175.67445,2.624556,177.35751
2010-12-24 18:00:00,4.1629105,191.2944,4.5242147,192.55501
2010-12-24 21:00:00,6.246552,153.17908,7.0010786,154.626
2010-12-25 00:00:00,9.002115,135.60942,10.739066,136.29199
2010-12-25 03:00:00,11.537015,148.39133,14.230337,149.03621
2010-12-25 06:00:00,7.0832887,161.5344,8.395802,162.28757
2010-12-25 09:00:00,2.1335912,168.84854,2.5258281,171.93384
2010-12-25 12:00:00,3.052783,159.57916,3.3503027,161.15353
2010-12-25 15:00:00,1.1203424,289.93103,1.192148,290.51862
2010-12-25 18:00:00,4.76111,83.8067,5.53186,86.697754
2010-12-25 21:00:00,6.9324965,74.70834,8.011062,76.08649
2010-12-26 00:00:00,6.9383807,76.36786,7.950582,77.137146
2010-12-26 03:00:00,4.2341447,70.6499,4.7590513,71.89316
2010-12-26 06:00:00,5.2928233,59.11853,5.96372,59.672943
2010-12-26 09:00:00,5.4081454,79.694,6.1610484,80.1181
2010-12-26 12:00:00,3.486973,93.93695,3.8116562,94.80443
2010-12-26 15:00:00,0.28550464,82.72003,0.403004,95.86537
2010-12-26 18:00:00,1.655067,154.80571,1.8843254,153.62979
2010-12-26 21:00:00,3.0642908,168.67328,3.3451588,170.41841
2010-12-27 00:00:00,4.1221538,186.72638,4.654973,188.73366
2010-12-27 03:00:00,3.9132025,182.5784,4.353958,186.40674
2010-12-27 06:00:00,5.2258096,147.23613,5.9770865,150.2512
2010-12-27 09:00:00,6.589387,139.10257,7.7708087,142.70966
2010-12-27 12:00:00,6.8548355,164.96799,7.704412,166.29327
2010-12-27 15:00:00,6.8691077,170.34474,7.794112,170.5104
2010-12-27 18:00:00,6.32504,156.40013,7.338817,158.17612
2010-12-27 21:00:00,7.2705264,155.78677,8.81522,157.94176
2010-12-28 00:00:00,6.658375,152.63997,8.517642,156.07855
2010-12-28 03:00:00,6.5743837,136.484,8.386619,141.05733
2010-12-28 06:00:00,7.3363013,131.07556,9.414151,135.0555
2010-12-28 09:00:00,8.649773,132.4685,10.808451,134.74754
2010-12-28 12:00:00,10.516393,149.5156,13.057427,149.67947
2010-12-28 15:00:00,9.786531,145.88739,12.702525,147.18733
2010-12-28 18:00:00,9.956069,145.48395,13.895888,148.73218
2010-12-28 21:00:00,10.316175,150.50537,15.339678,154.00357
2010-12-29 00:00:00,10.802205,156.5786,14.621909,160.72244
2010-12-29 03:00:00,10.9272585,184.99423,14.149734,185.25726
2010-12-29 06:00:00,10.010607,165.74011,13.182997,169.6903
2010-12-29 09:00:00,11.463438,159.75859,15.61123,163.99097
2010-12-29 12:00:00,11.92824,174.04031,15.754439,175.26553
2010-12-29 15:00:00,11.840451,163.71167,15.456906,165.58522
2010-12-29 18:00:00,8.845099,150.63635,12.454213,151.50046
2010-12-29 21:00:00,11.623904,159.29755,14.55099,160.36423
2010-12-30 00:00:00,11.704506,168.40916,14.309438,168.60373
2010-12-30 03:00:00,10.414574,185.50636,12.267367,186.02522
2010-12-30 06:00:00,8.442249,210.77185,9.88634,211.12979
2010-12-30 09:00:00,9.252935,202.65479,11.130692,202.97473
2010-12-30 12:00:00,8.4639015,226.57806,9.871999,227.08813
2010-12-30 15:00:00,8.380618,217.33368,10.042642,218.48534
2010-12-30 18:00:00,8.928315,222.24097,10.851279,223.4858
2010-12-30 21:00:00,9.247275,227.42578,10.92389,228.09406
2010-12-31 00:00:00,8.893789,199.8113,10.330566,200.7562
2010-12-31 03:00:00,9.727606,213.56885,11.5824375,214.1741
2010-12-31 06:00:00,8.422665,251.18912,10.035173,251.51884
2010-12-31 09:00:00,7.5469313,254.43663,8.705498,255.20964
2010-12-31 12:00:00,7.234087,264.66446,8.404648,265.02393
2010-12-31 15:00:00,7.4006433,278.24042,8.580399,278.75497
2010-12-31 18:00:00,7.1226335,291.66437,8.280155,291.8563
2010-12-31 21:00:00,5.8787627,294.29636,6.9002137,294.5704
2011-01-01 00:00:00,6.1359577,289.3366,7.0489135,289.35696
2011-01-01 03:00:00,6.570505,293.15366,7.564662,292.8833
2011-01-01 06:00:00,6.087241,304.09537,6.9124317,304.0759
2011-01-01 09:00:00,5.3639464,309.8425,6.0438485,309.97214
2011-01-01 12:00:00,4.5536723,309.10217,5.009827,309.35434
2011-01-01 15:00:00,5.1476245,304.97476,5.6880026,305.22537
2011-01-01 18:00:00,5.96934,313.34152,6.7876997,313.2877
2011-01-01 21:00:00,5.8996625,321.8823,6.7184644,321.44644
2011-01-02 00:00:00,4.3395963,326.8031,4.7825356,326.8362
2011-01-02 03:00:00,4.296265,331.49625,4.881447,330.40558
2011-01-02 06:00:00,3.4563372,359.17435,3.9313183,356.62872
2011-01-02 09:00:00,2.1843476,55.228546,2.2394636,48.661774
2011-01-02 12:00:00,0.3479953,123.40788,0.23331189,115.91316
2011-01-02 15:00:00,1.1909105,319.33548,1.2347038,318.65448
2011-01-02 18:00:00,2.044199,23.137268,2.2192452,20.259064
2011-01-02 21:00:00,2.3785875,73.25995,2.5874968,71.258484
2011-01-03 00:00:00,2.7048454,110.47226,2.8729844,110.946594
2011-01-03 03:00:00,2.582425,134.23993,2.6568305,138.84447
2011-01-03 06:00:00,2.4857857,131.40503,2.5556602,137.7635
2011-01-03 09:00:00,1.7285304,175.08838,1.9265057,184.64392
2011-01-03 12:00:00,0.69316095,209.88866,0.8619557,219.7535
2011-01-03 15:00:00,0.9599113,244.96622,1.1355505,247.05435
2011-01-03 18:00:00,1.7571703,263.43152,1.856093,262.65216
2011-01-03 21:00:00,2.1854725,232.36633,2.427865,233.04973
2011-01-04 00:00:00,2.7583559,205.81534,3.035734,208.12752
2011-01-04 03:00:00,3.4647787,197.68063,3.8724115,199.95732
2011-01-04 06:00:00,4.036161,176.15036,4.3994384,178.8062
2011-01-04 09:00:00,5.035919,154.48718,5.821161,157.17532
2011-01-04 12:00:00,5.8575783,175.07858,6.631838,175.85448
2011-01-04 15:00:00,6.046456,195.60446,6.982843,195.57333
2011-01-04 18:00:00,6.334791,183.31313,7.7416754,184.0587
2011-01-04 21:00:00,7.258752,175.79663,8.680588,176.82
2011-01-05 00:00:00,7.6510386,193.95183,9.163226,194.72397
2011-01-05 03:00:00,6.6696134,198.88611,7.9932,200.33307
2011-01-05 06:00:00,6.3767743,180.72308,8.01357,183.48172
2011-01-05 09:00:00,6.6601014,190.3758,8.747794,193.52917
2011-01-05 12:00:00,8.23674,206.1094,10.323322,207.71573
2011-01-05 15:00:00,8.836521,207.63043,11.413277,210.22021
2011-01-05 18:00:00,8.986978,226.58612,11.825808,227.73264
2011-01-05 21:00:00,8.774508,220.79697,11.584893,222.3469
2011-01-06 00:00:00,9.187041,217.27098,12.227675,218.96434
2011-01-06 03:00:00,10.024973,215.61086,12.951834,216.77666
2011-01-06 06:00:00,10.071574,212.73787,12.984431,213.72699
2011-01-06 09:00:00,10.29853,205.52028,13.373545,206.48944
2011-01-06 12:00:00,10.752644,207.12834,14.15714,207.92807
2011-01-06 15:00:00,10.59529,199.7244,13.899526,201.39168
2011-01-06 18:00:00,10.925947,209.00911,14.246256,209.50638
2011-01-06 21:00:00,10.590325,206.41235,13.74831,207.41173
2011-01-07 00:00:00,10.223946,212.36209,13.532776,214.29248
2011-01-07 03:00:00,7.380192,243.80902,9.671033,246.00426
2011-01-07 06:00:00,6.704332,228.45013,8.54621,231.46886
2011-01-07 09:00:00,8.683916,221.19957,10.924429,223.03424
2011-01-07 12:00:00,10.083674,229.06068,12.252105,229.90015
2011-01-07 15:00:00,9.804131,229.17339,11.84947,229.71051
2011-01-07 18:00:00,9.535155,226.58551,11.604369,227.39056
2011-01-07 21:00:00,9.271207,217.49393,11.443768,218.51466
2011-01-08 00:00:00,9.7135105,204.69081,12.207456,206.52028
2011-01-08 03:00:00,11.048787,198.55598,14.870634,200.85349
2011-01-08 06:00:00,11.491738,208.65793,14.669407,209.38986
2011-01-08 09:00:00,12.271756,223.97581,14.904137,224.29105
2011-01-08 12:00:00,9.401912,226.2154,11.028451,226.92154
2011-01-08 15:00:00,10.244383,249.11546,11.955832,249.46272
2011-01-08 18:00:00,7.184652,260.85925,8.207732,261.79434
2011-01-08 21:00:00,7.40873,245.85982,8.582994,246.71246
2011-01-09 00:00:00,10.134205,259.87448,11.687747,260.2661
2011-01-09 03:00:00,9.868288,283.78137,11.438005,283.9274
2011-01-09 06:00:00,9.283447,300.66217,10.64819,301.11942
2011-01-09 09:00:00,7.4453216,317.59122,8.455495,318.00607
2011-01-09 12:00:00,6.262705,313.43555,6.922107,313.67697
2011-01-09 15:00:00,6.2857084,311.3259,6.918469,311.47253
2011-01-09 18:00:00,4.968043,321.3079,5.5013976,321.21313
2011-01-09 21:00:00,4.44595,321.89615,4.849514,321.42975
2011-01-10 00:00:00,2.9043932,304.1981,3.1717842,303.31906
2011-01-10 03:00:00,1.7359335,263.2433,2.0409646,263.9149
2011-01-10 06:00:00,2.613633,211.40463,2.9224455,216.11554
2011-01-10 09:00:00,5.257098,188.50208,5.902259,190.62466
2011-01-10 12:00:00,6.3307147,220.69473,7.0498495,221.36371
2011-01-10 15:00:00,6.1713395,207.05707,7.0422893,208.04414
2011-01-10 18:00:00,7.139006,199.36826,8.391996,200.30035
2011-01-10 21:00:00,7.152293,216.8365,8.765666,217.49936
2011-01-11 00:00:00,7.1116643,232.49512,9.025081,234.43466
2011-01-11 03:00:00,6.065897,261.84222,7.663364,263.7446
2011-01-11 06:00:00,5.556169,333.9842,6.9422007,335.10974
2011-01-11 09:00:00,3.892872,355.53217,4.393015,354.56857
2011-01-11 12:00:00,3.0720146,340.572,3.39043,341.11142
2011-01-11 15:00:00,4.0020385,305.42667,4.382456,306.07822
2011-01-11 18:00:00,4.4669237,328.08163,5.2360845,328.31857
2011-01-11 21:00:00,5.1659255,357.0321,6.0650854,357.48642
2011-01-12 00:00:00,3.8049018,11.810608,4.420204,11.597839
2011-01-12 03:00:00,3.2950902,10.545013,4.0125694,7.7156067
